Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-08,14.850000381469727,16.100000381469727,14.75,16.0,282900,0,0
2017-02-09,15.949999809265137,16.200000762939453,15.100000381469727,16.100000381469727,221900,0,0
2017-02-10,16.100000381469727,16.25,15.0,15.050000190734863,149700,0,0
2017-02-13,15.199999809265137,15.550000190734863,14.899999618530273,15.149999618530273,79800,0,0
2017-02-14,15.050000190734863,15.8100004196167,14.899999618530273,15.75,132700,0,0
2017-02-15,15.649999618530273,16.100000381469727,15.300000190734863,16.100000381469727,131900,0,0
2017-02-16,16.100000381469727,16.399999618530273,15.350000381469727,15.600000381469727,144100,0,0
2017-02-17,15.5,15.774999618530273,15.199999809265137,15.600000381469727,118600,0,0
2017-02-21,15.649999618530273,15.850000381469727,14.899999618530273,15.550000190734863,168100,0,0
2017-02-22,15.5,15.699999809265137,14.899999618530273,14.899999618530273,105900,0,0
2017-02-23,15.0,15.149999618530273,14.321999549865723,14.800000190734863,197100,0,0
2017-02-24,14.600000381469727,14.899999618530273,13.600000381469727,13.800000190734863,256500,0,0
2017-02-27,13.699999809265137,16.200000762939453,13.649999618530273,16.200000762939453,233000,0,0
2017-02-28,15.949999809265137,16.424999237060547,15.300000190734863,15.449999809265137,343300,0,0
2017-03-01,15.800000190734863,16.799999237060547,15.5,16.5,316300,0,0
2017-03-02,16.399999618530273,17.350000381469727,16.25,16.899999618530273,294500,0,0
2017-03-03,16.950000762939453,17.399999618530273,16.850000381469727,17.149999618530273,149800,0,0
2017-03-06,17.100000381469727,17.549999237060547,16.600000381469727,17.399999618530273,170200,0,0
2017-03-07,17.0,17.299999237060547,16.5,16.850000381469727,209900,0,0
2017-03-08,16.950000762939453,17.799999237060547,16.700000762939453,17.299999237060547,163500,0,0
2017-03-09,17.399999618530273,19.68000030517578,17.399999618530273,18.75,488400,0,0
2017-03-10,19.149999618530273,21.25,18.75,21.0,635300,0,0
2017-03-13,21.0,23.0,20.549999237060547,22.700000762939453,598300,0,0
2017-03-14,22.299999237060547,22.344999313354492,19.75,20.200000762939453,311700,0,0
2017-03-15,19.600000381469727,19.899999618530273,18.799999237060547,18.850000381469727,387200,0,0
2017-03-16,18.700000762939453,19.11199951171875,18.25,18.649999618530273,333000,0,0
2017-03-17,18.299999237060547,20.200000762939453,18.100000381469727,20.049999237060547,628900,0,0
2017-03-20,19.850000381469727,21.399999618530273,19.75,21.25,377000,0,0
2017-03-21,21.399999618530273,22.049999237060547,20.200000762939453,20.200000762939453,417100,0,0
2017-03-22,20.200000762939453,21.549999237060547,20.0049991607666,21.5,329800,0,0
2017-03-23,21.450000762939453,21.450000762939453,20.69300079345703,21.0,194900,0,0
2017-03-24,21.200000762939453,21.350000381469727,20.700000762939453,20.75,220600,0,0
2017-03-27,20.5,20.799999237060547,20.0,20.399999618530273,196700,0,0
2017-03-28,20.399999618530273,20.725000381469727,18.450000762939453,18.549999237060547,292400,0,0
2017-03-29,18.600000381469727,19.850000381469727,18.600000381469727,19.049999237060547,403500,0,0
2017-03-30,19.0,20.350000381469727,18.950000762939453,20.149999618530273,258800,0,0
2017-03-31,20.100000381469727,20.600000381469727,19.600000381469727,20.549999237060547,165000,0,0
2017-04-03,20.5,21.200000762939453,20.299999237060547,20.399999618530273,331300,0,0
2017-04-04,20.450000762939453,20.75,19.75,19.850000381469727,200900,0,0
2017-04-05,19.950000762939453,20.899999618530273,19.649999618530273,20.049999237060547,437500,0,0
2017-04-06,20.149999618530273,20.25,18.049999237060547,18.5,392500,0,0
2017-04-07,18.299999237060547,18.299999237060547,17.0,17.100000381469727,380200,0,0
2017-04-10,17.200000762939453,17.649999618530273,16.674999237060547,16.899999618530273,236600,0,0
2017-04-11,16.899999618530273,17.350000381469727,16.5,17.0,250100,0,0
2017-04-12,16.950000762939453,17.569000244140625,16.850000381469727,17.5,199700,0,0
2017-04-13,17.450000762939453,17.625,17.049999237060547,17.299999237060547,155100,0,0
2017-04-17,17.25,18.0,17.0,17.700000762939453,151000,0,0
2017-04-18,17.549999237060547,18.25,17.399999618530273,18.200000762939453,214400,0,0
2017-04-19,18.299999237060547,18.649999618530273,18.149999618530273,18.450000762939453,196500,0,0
2017-04-20,18.549999237060547,19.100000381469727,17.700000762939453,18.899999618530273,172800,0,0
2017-04-21,19.049999237060547,19.100000381469727,16.299999237060547,16.899999618530273,756600,0,0
2017-04-24,17.25,17.549999237060547,15.550000190734863,15.949999809265137,396000,0,0
2017-04-25,16.100000381469727,18.149999618530273,16.02899932861328,17.549999237060547,526000,0,0
2017-04-26,17.5,18.149999618530273,16.850000381469727,17.850000381469727,347400,0,0
2017-04-27,17.899999618530273,17.899999618530273,17.25,17.350000381469727,174600,0,0
2017-04-28,17.399999618530273,17.600000381469727,16.600000381469727,17.100000381469727,363600,0,0
2017-05-01,17.100000381469727,17.350000381469727,16.75,16.850000381469727,425500,0,0
2017-05-02,16.950000762939453,16.950000762939453,15.75,16.600000381469727,349700,0,0
2017-05-03,16.450000762939453,16.899999618530273,15.649999618530273,15.75,209300,0,0
2017-05-04,15.850000381469727,16.200000762939453,15.399999618530273,15.949999809265137,124400,0,0
2017-05-05,15.850000381469727,16.5,14.050000190734863,14.949999809265137,525700,0,0
2017-05-08,14.75,14.800000190734863,14.100000381469727,14.25,495200,0,0
2017-05-09,14.300000190734863,14.699999809265137,14.0,14.649999618530273,288500,0,0
2017-05-10,14.649999618530273,14.725000381469727,14.100000381469727,14.300000190734863,327000,0,0
2017-05-11,14.25,15.399999618530273,13.75,15.25,306200,0,0
2017-05-12,15.199999809265137,15.800000190734863,14.699999809265137,15.25,236300,0,0
2017-05-15,15.149999618530273,15.600000381469727,14.649999618530273,15.350000381469727,192900,0,0
2017-05-16,15.25,15.300000190734863,14.949999809265137,15.25,180600,0,0
2017-05-17,14.949999809265137,15.850000381469727,14.600000381469727,14.800000190734863,297100,0,0
2017-05-18,14.899999618530273,15.199999809265137,14.649999618530273,15.100000381469727,238600,0,0
2017-05-19,15.100000381469727,15.600000381469727,14.899999618530273,15.149999618530273,164800,0,0
2017-05-22,15.149999618530273,15.399999618530273,14.699999809265137,15.199999809265137,210500,0,0
2017-05-23,15.199999809265137,15.5,14.800000190734863,15.350000381469727,208900,0,0
2017-05-24,15.350000381469727,15.449999809265137,14.33899974822998,14.5,149400,0,0
