Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-08,13.92934541048896,14.156207707953529,13.775078978980174,14.110835075378418,166400,0.0,0
2017-02-09,14.201579700281341,14.473814634637261,14.156207932397853,14.428442001342773,193800,0.0,0
2017-02-10,14.519186689652228,14.56455845572862,14.2015791346517,14.33769702911377,123500,0.0,0
2017-02-13,14.473814688275958,14.60993258866386,14.292325019836426,14.292325019836426,118700,0.0,0
2017-02-14,14.3376976001648,14.564559035815234,14.3376976001648,14.428442001342773,128100,0.0,0
2017-02-15,14.473814010620119,14.51918664195843,14.246951719339519,14.473814010620117,95200,0.0,0
2017-02-16,15.56275321814247,15.925732546947334,14.791421062668407,14.927539825439453,787600,0.0,0
2017-02-17,14.97291178254621,15.245145849900075,14.909390615551777,15.109028816223145,316600,0.0,0
2017-02-21,15.517381051697724,15.608126314268736,15.199773498110142,15.290518760681152,303400,0.0,0
2017-02-22,15.381264084492555,15.472007616602939,14.47381405140231,14.609931945800781,486300,0.0,0
2017-02-23,14.655303711855973,14.882166003775794,14.47381405140231,14.609931945800781,387200,0.0,0
2017-02-24,14.655304372780726,15.32681657944861,14.519187337654616,14.700677871704102,211100,0.0,0
2017-02-27,14.836794906830212,15.01828371005769,14.609932604679358,14.700677871704102,294200,0.0,0
2017-02-28,14.56455845572862,14.60993195262694,14.2015791346517,14.33769702911377,500100,0.0,0
2017-03-01,14.473814391720422,14.655304056441393,14.201579461933473,14.38306999206543,630200,0.0,0
2017-03-02,14.292324754058336,14.337697386677227,13.384875563324474,13.838600158691406,530300,0.0,0
2017-03-03,13.83859988390389,13.92934514733978,13.294130034110497,13.384875297546387,683000,0.0,0
2017-03-06,13.384875590741041,13.45747145691557,12.931150994444733,13.294130325317383,341300,0.0,0
2017-03-07,13.248757983833821,13.384875010659195,13.158012722342939,13.203385353088379,241400,0.0,0
2017-03-08,13.203385693518602,13.203385693518602,12.613543209441525,12.976523399353027,467800,0.0,0
2017-03-09,12.976523113142342,13.021895744056911,12.704288193065883,12.79503345489502,359300,0.0,0
2017-03-10,12.795034078744484,12.885778479587108,12.749661445617676,12.749661445617676,171900,0.0,0
2017-03-13,12.704288812490866,12.795034078744484,12.522799145394623,12.749661445617676,277400,0.0,0
2017-03-14,12.70428853212519,12.749661164250691,12.56817150115967,12.568171501159668,201000,0.0,0
2017-03-15,12.613543494882538,12.931151060066103,12.568171727351451,12.885778427124023,273200,0.0,0
2017-03-16,12.749660823980452,12.885777851313204,12.704288193065883,12.79503345489502,206900,0.0,0
2017-03-17,12.7950337280306,13.294130082512204,12.7950337280306,13.248758316040039,562700,0.0,0
2017-03-20,13.248757983833821,13.294129749168311,13.112640091597497,13.203385353088379,367200,0.0,0
2017-03-21,13.203385652969102,13.275981517646255,12.749661066031408,12.840405464172363,275700,0.0,0
2017-03-22,12.840405177353261,12.931150438878191,12.522798492837913,12.658915519714355,173500,0.0,0
2017-03-23,12.658915519714355,12.931150438878191,12.658915519714355,12.658915519714355,182000,0.0,0
2017-03-24,12.70428853212519,12.749661164250691,12.47742623690867,12.568171501159668,173400,0.0,0
2017-03-27,12.522798538208008,12.613542934650752,12.432053276354308,12.522798538208008,213000,0.0,0
2017-03-28,12.47742585968553,12.97652306715514,12.47742585968553,12.931150436401367,294400,0.0,0
2017-03-29,12.795034026650857,12.976523693008183,12.795034026650857,12.885778427124023,179600,0.0,0
2017-03-30,12.885778145050478,12.958374010004263,12.640767317184197,12.704288482666016,205600,0.0,0
2017-03-31,12.65891580247948,12.976523359500254,12.65891580247948,12.840405464172363,335400,0.0,0
2017-04-03,12.885778443014203,12.885778443014203,12.43205384385588,12.613543510437012,275700,0.0,0
2017-04-04,12.568171126113494,12.61354289147408,12.295936206895222,12.386680603027344,224600,0.0,0
2017-04-05,12.386680600550518,12.658915519714355,12.250563573674077,12.658915519714355,306000,0.0,0
2017-04-06,12.613543218768298,12.749661114614876,12.50464942133762,12.704288482666016,267500,0.0,0
2017-04-07,12.613543546237247,12.749661445617676,12.568171778521434,12.749661445617676,273500,0.0,0
2017-04-10,12.795033454895021,12.931150482227773,12.658915562151314,12.79503345489502,300300,0.0,0
2017-04-11,12.795033412001748,12.885777808115726,12.61354288895189,12.658915519714355,294000,0.0,0
2017-04-12,12.658915860487419,12.704288492471298,12.34130916742222,12.432053565979004,285800,0.0,0
2017-04-13,12.432053895743262,12.522799162118067,12.250564228404652,12.477426528930664,210700,0.0,0
2017-04-17,12.477426247720947,12.568171512050583,12.25056395230784,12.295936584472656,103200,0.0,0
2017-04-18,12.29593625246067,12.341308883400346,12.069073963173246,12.250563621520996,302500,0.0,0
2017-04-19,12.205191630046924,12.295936896680686,11.796839661016998,11.93295669555664,387700,0.0,0
2017-04-20,11.932956354600641,12.341309177373851,11.932956354600641,12.159818649291992,268600,0.0,0
2017-04-21,12.205191647281467,12.386681315394267,12.159819013900517,12.341309547424316,146800,0.0,0
2017-04-24,12.432053948775216,12.540947749642894,12.250564280662417,12.341309547424316,179500,0.0,0
2017-04-25,12.341309443270811,12.795034042429135,12.323160043907201,12.613543510437012,254700,0.0,0
2017-04-26,12.522798490439303,12.97652306715514,12.47742585968553,12.931150436401367,284100,0.0,0
2017-04-27,12.840405464172363,13.112640389417175,12.795033697807371,12.840405464172363,290000,0.0,0
2017-04-28,12.885778145050478,12.885778145050478,12.568171452230413,12.704288482666016,288500,0.0,0
2017-05-01,12.840405846460298,12.885778479587108,12.686139413075743,12.749661445617676,182800,0.0,0
2017-05-02,12.658915519714355,12.931150438878191,12.568171123600377,12.658915519714355,183100,0.0,0
2017-05-03,12.613542934650752,12.613542934650752,12.432053276354308,12.522798538208008,193900,0.0,0
2017-05-04,12.522799109851942,12.61354351043701,12.386681210857848,12.613543510437012,87600,0.0,0
2017-05-05,12.658916143435041,12.749661409431104,12.43205384385588,12.613543510437012,135600,0.0,0
2017-05-08,12.61354351043701,12.749661409431104,12.568171742849973,12.613543510437012,176000,0.0,0
2017-05-09,12.522798589197073,12.658915617120895,11.796839087644454,12.114446640014648,566800,0.0,0
2017-05-10,12.205191036826877,12.205191036826877,11.932956115568276,12.114446640014648,468500,0.0,0
2017-05-11,12.069074630737305,12.159819032224952,11.887584962351006,12.069074630737305,166000,0.0,0
2017-05-12,12.023701667785646,12.159818698992412,11.851286703896342,12.023701667785645,196100,0.0,0
2017-05-15,12.023701377791463,12.205191036826877,12.023701377791463,12.114446640014648,147300,0.0,0
2017-05-16,12.159818405715285,12.25056366793847,11.97832874667987,12.114446640014648,212400,0.0,0
2017-05-17,12.069074311430073,12.205191342765845,11.751466751098633,11.751466751098633,334700,0.0,0
2017-05-18,11.706094521707632,11.887585056949185,11.388487815856935,11.388487815856934,447500,0.0,0
2017-05-19,11.479231591055388,11.55182745502232,11.252369299805984,11.433859825134277,365400,0.0,0
2017-05-22,11.43385978345363,11.569976811542691,11.297741889953613,11.297741889953613,136600,0.0,0
2017-05-23,11.206998166960203,11.297742569339475,10.98013586289551,11.116252899169922,286800,0.0,0
2017-05-24,11.025507577715771,11.343115148024872,11.025507577715771,11.25236988067627,246100,0.0,0
2017-05-25,11.252369935444333,11.415711071302436,11.116252899169922,11.116252899169922,183900,0.0,0
2017-05-26,11.07088026527478,11.252369935444333,11.07088026527478,11.116252899169922,181800,0.0,0
2017-05-30,11.070880286992642,11.161625554960938,10.798645348498763,10.84401798248291,208600,0.0,0
2017-05-31,10.844017408003863,10.980135302745246,10.753273010253906,10.753273010253906,246300,0.0,0
2017-06-01,10.798645287914706,11.6879459666173,10.662528252136935,11.660722732543945,678000,0.0,0
2017-06-02,11.751466461069418,11.978328751304005,11.660722064222158,11.842211723327637,280200,0.0,0
2017-06-05,11.751466762764395,11.842212027352312,11.388487435234683,11.479231834411621,216600,0.0,0
2017-06-06,11.388487536782064,11.524604569466671,11.161625238700394,11.206997871398926,172000,0.0,0
2017-06-07,11.206998112412975,11.388487781699173,11.116252845064373,11.25236988067627,157500,0.0,0
2017-06-08,11.206998112412975,11.524604817311067,11.206998112412975,11.25236988067627,227500,0.0,0
2017-06-09,11.297741889953613,11.388487152286958,11.11625223069788,11.297741889953613,225400,0.0,0
2017-06-12,11.343114802940724,11.660722363587457,11.343114802940724,11.479231834411621,259500,0.0,0
2017-06-13,11.569977098999539,11.706094130470435,11.479231834411621,11.479231834411621,143100,0.0,0
2017-06-14,11.479232218066702,11.551828085998919,11.297742548236158,11.388487815856934,135300,0.0,0
2017-06-15,11.297742548236158,11.433860449667323,10.980135842385462,11.388487815856934,225400,0.0,0
2017-06-16,11.25236925878694,11.343114521120285,11.11625223069788,11.297741889953613,329900,0.0,0
2017-06-19,11.343114471231933,11.79683905008121,11.116252181807294,11.706093788146973,224800,0.0,0
2017-06-20,11.660722414951016,11.70609418203385,11.252369587917638,11.343114852905273,156700,0.0,0
2017-06-21,11.388487551460036,11.497381350830267,10.871240922687706,10.934762954711914,220900,0.0,0
2017-06-22,10.934763229000371,11.206998166960203,10.88939059510523,11.116252899169922,96300,0.0,0
2017-06-23,11.161624866827141,11.206997498013987,10.980135207490715,11.025506973266602,1191500,0.0,0
2017-06-26,11.025507577715771,11.29774251435057,11.025507577715771,11.25236988067627,207000,0.0,0
2017-06-27,11.297742233539994,11.370338099450068,11.02550730367172,11.070879936218262,223900,0.0,0
2017-06-28,11.116252899169922,11.252369935444333,11.07088026527478,11.116252899169922,143800,0.0,0
2017-06-29,11.025507014379164,11.297741937104407,10.980135248434092,11.161624908447266,138000,0.0,0
2017-06-30,11.206998166960203,11.252369935444333,11.025507631379641,11.116252899169922,194400,0.0,0
2017-07-03,11.206997820834804,11.433860117892909,11.116252555847169,11.343114852905273,124600,0.0,0
2017-07-05,11.34311456846044,11.34311456846044,11.025507014379164,11.161624908447266,215300,0.0,0
2017-07-06,11.070879604453449,11.252369263789873,10.980135207490715,11.025506973266602,158300,0.0,0
2017-07-07,10.980135536536162,11.116252568764805,10.889390271443075,11.070879936218262,199500,0.0,0
2017-07-10,10.980135254522642,11.025507020492872,10.84401736037906,10.889389991760254,189700,0.0,0
2017-07-11,10.934763283542118,11.025507686374015,10.798645381177751,10.980135917663574,147000,0.0,0
2017-07-12,10.934763229000371,11.161625533065063,10.934763229000371,11.116252899169922,203800,0.0,0
2017-07-13,11.070879604453449,11.116252235640294,10.980135207490715,11.025506973266602,103300,0.0,0
2017-07-14,11.025507631379641,11.116252899169922,10.98013586289551,11.116252899169922,184200,0.0,0
2017-07-17,11.116252899169922,11.252369935444333,10.934763229000371,11.116252899169922,210000,0.0,0
2017-07-18,11.070879604453449,11.161624866827141,10.889389945117024,11.025506973266602,234200,0.0,0
2017-07-19,11.025507631379641,11.161625533065063,10.98013586289551,11.116252899169922,146400,0.0,0
2017-07-20,11.070880211390072,11.25236988067627,11.025507577715771,11.25236988067627,131600,0.0,0
2017-07-21,11.297741937104407,11.297741937104407,11.05273111243936,11.161624908447266,229000,0.0,0
2017-07-24,11.116252235640294,11.29774189497672,10.980135207490715,11.025506973266602,250600,0.0,0
2017-07-25,11.07088026527478,11.206998166960203,11.007359097068191,11.116252899169922,182100,0.0,0
2017-07-26,11.161624861864553,11.388487152286958,11.070879599531207,11.297741889953613,163100,0.0,0
2017-07-27,11.297742271385001,11.343114904083533,11.161625238700394,11.206997871398926,148800,0.0,0
