Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,std_deviation,upper_band,lower_band,tenkan-sen,kijun-sen,senkou_span_a,senkou_span_b,Chikou_span
2017-02-09,,,,,,0.1,0,,,,,,,,,,,40.385719299316406
2017-02-10,45.15065558046803,45.22813595804236,44.71483769278184,44.98601531982422,4040600.0,0.0,0,,,,,,,,,,,39.14606094360352
2017-02-13,45.09254755957716,46.27409372431671,45.03443727824205,45.91575622558594,6158600.0,0.0,0,0.020667331817494958,1.020667331817495,,,,,,,,,39.07827377319336
2017-02-14,45.770477800871696,45.78984789271663,44.98600940072189,45.10222625732422,6271700.0,0.0,0,-0.017717882381481722,1.002583268081732,,,,,,,,,40.10485458374024
2017-02-15,46.09008369638752,46.53558477299245,45.45088537511639,46.04166030883789,8394800.0,0.0,0,0.020828995139926507,1.023466070099978,,,,,,,,,40.41477966308594
2017-02-16,46.00291856413401,46.14819241633408,45.189393119642205,45.4896240234375,5681800.0,0.0,0,-0.011989930026359735,1.0111947835351258,,,,,,,,,40.424461364746094
2017-02-17,45.3540380597273,45.615525088273856,44.966643575009805,45.43151473999024,4581600.0,0.0,0,-0.0012774184156219674,1.0099030646968572,,,,,,,,,41.257362365722656
2017-02-21,45.52835691945791,45.7801644174535,45.11191287794317,45.33466339111328,4672000.0,0.0,0,-0.0021318098115647604,1.007750143434807,,,,,,,,,40.63753128051758
2017-02-22,45.0344422199364,45.22813948450715,44.42429712960234,44.86011505126953,5799600.0,0.0,0,-0.010467670968453099,0.9972013465149201,,,,,,,,,41.19924545288086
2017-02-23,44.956955422109935,45.82859114108412,44.44366088452931,44.64704132080078,5247000.0,0.0,0,-0.004749736602887291,0.9924649027789297,,,,,68.74773333779362,,,,40.9668083190918
2017-02-24,44.55019525183926,44.84073926458818,44.14343437288429,44.82136917114258,4489600.0,0.0,0,0.003904577888805783,0.9963400592937361,,,,,68.6073019594346,,,,41.11208724975586
2017-02-27,44.724528074410415,44.898855243077286,44.24028676021755,44.86011505126953,4130500.0,0.0,0,0.0008644510608100511,0.9972013465149201,,,,,68.6073019594346,,,,39.61094284057617
2017-02-28,44.86011692327484,45.24751146858225,44.57925606265037,44.89885711669922,4935600.0,0.0,0,0.0008636193952113172,0.9980625489387013,,,,,68.6073019594346,,,,40.00801467895508
2017-03-01,45.31529856955757,46.622748510276494,45.22813499387846,45.60584259033203,8278900.0,0.0,0,0.015746179725582895,1.0137782212116635,,,,,68.69446569671864,,,,40.40509033203125
2017-03-02,45.19907765979754,45.26687483544486,44.20154184146716,44.27902221679688,7590700.0,0.0,0,-0.029093210390907707,0.9842841581322324,,,,,68.69446569671864,,,,40.49225616455078
2017-03-03,44.40492720155024,45.77048756495725,44.3274505121099,45.344356536865234,7256900.0,0.0,0,0.024059571931202818,1.0079656136355584,,,,,68.69446569671864,,,,40.98617935180664
2017-03-06,44.947279819925576,45.20877057981595,42.9812612147294,43.88195037841797,11336600.0,0.0,0,-0.03225111723127708,0.9754575964651019,,,,,68.11337911764119,,,,42.545440673828125
2017-03-07,43.60108496755005,43.80446541695254,43.15558387996335,43.4267578125,4565300.0,0.0,0,-0.010373116098819565,0.9653390615674939,,,,,68.11337911764119,,,,42.574493408203125
2017-03-08,43.37833099506092,43.8722554323503,43.194316960126336,43.47517776489258,5520400.0,0.0,0,0.0011149796768535384,0.9664153950024145,,,,,68.11337911764119,,,,41.98371887207031
2017-03-09,43.09748232632255,43.51393020390967,41.8868788901899,41.96435928344727,9330100.0,0.0,0,-0.034751289336080265,0.9328312139918432,,,,,67.56618795537145,,,,42.83597946166992
2017-03-10,42.09025322776965,42.5648113309259,41.61569881908135,42.516387939453125,6842300.0,0.0,0,0.013154702357712357,0.9451023309618893,44.644140625,1.0902552071092446,46.78104083093412,42.50724041906588,67.43059791981717,,,,42.4292221069336
2017-03-13,42.35173993018011,42.729447519849,40.92806945115037,41.03460311889648,8882300.0,0.0,0,-0.034852086274752045,0.9121635429847363,44.446570014953615,1.3517176538306739,47.095936616461735,41.797203413445494,67.08678323585168,,,,43.00062561035156
2017-03-14,40.7343795732186,40.77311606950591,39.55282961645923,39.91116714477539,10208500.0,0.0,0,-0.027377771167079797,0.8871905382379475,44.14634056091309,1.6435566099118193,47.36771151634026,40.92496960548592,65.54690237318687,,,,43.79478073120117
2017-03-15,39.22354411386051,40.8602783283564,38.94268328168158,40.763431549072266,13986200.0,0.0,0,0.021354033601807144,0.906135634802686,43.92940082550049,1.7905216413025757,47.43882324245354,40.419978408547436,65.24182920579804,,,,43.72698593139648
2017-03-16,40.850589367921366,41.01522960838224,40.14359763432938,40.80216598510742,7058300.0,0.0,0,0.0009502251052766878,0.9069966676316613,43.667426109313965,1.8475977261395384,47.28871765254746,40.04613456608047,64.68011222065674,,,,44.976318359375
2017-03-17,40.67626424476677,40.8796446793184,40.28886977417248,40.40509033203125,10185800.0,0.0,0,-0.009731729762118571,0.898170021167128,43.41319942474365,1.9315733311370038,47.19908315377218,39.627315695715126,63.34359707319109,,,,45.14097213745117
2017-03-20,40.85059043653195,41.08302415790603,40.14359868444577,40.385719299316406,6229800.0,0.0,0,-0.0004794206016039348,0.8977394199552374,43.16090965270996,1.982921445935612,47.04743568674376,39.27438361867616,63.34359707319109,66.09409015111729,,,44.93759536743164
2017-03-21,40.56004820381706,40.65689497619567,39.068584264594136,39.14606094360352,7938700.0,0.0,0,-0.03069546308003648,0.8701828927345081,42.85147953033447,2.1049620147016697,46.97720507914975,38.7257539815192,62.985271844750464,66.09409015111729,,,42.59386444091797
2017-03-22,38.5262389536812,39.27197104369037,37.97420413416904,39.07827377319336,9943000.0,0.0,0,-0.0017316472916092927,0.8686760428850997,42.562387466430664,2.2090414351849885,46.89210867939324,38.23266625346809,61.716549586933525,65.60985057736102,,,41.2767333984375
2017-03-23,39.417232991316,40.54067238684961,39.20416568880319,40.10485458374024,9516600.0,0.0,0,0.026269860754470912,0.8914960415724361,42.33527812957764,2.216915001387562,46.68043153229726,37.990124726858014,61.716549586933525,65.60985057736102,,,40.75374603271485
2017-03-24,40.37603947125528,40.744063904710416,40.11454871810042,40.41477966308594,6596600.0,0.0,0,0.007727869420360629,0.8983854065704763,42.1149486541748,2.1754164088065253,46.378764815435595,37.85113249291401,60.07012622499055,65.60985057736102,,,42.4873275756836
2017-03-27,39.77557616558628,40.5697315237454,39.28165171384051,40.424461364746094,6050500.0,0.0,0,0.00023955844225471122,0.8986006223790187,41.89316596984863,2.105810908053094,46.020555349632694,37.76577659006457,60.07012622499055,65.60985057736102,,,42.5357551574707
2017-03-28,40.51163392296979,41.57696343644678,40.24045624931855,41.257362365722656,6185800.0,0.0,0,0.020603886183204162,0.9171152873266724,41.71109123229981,1.986287131158703,45.604214009370864,37.81796845522875,60.5640655035313,65.60985057736102,,,42.526065826416016
2017-03-29,41.34452317469448,41.41231666492595,40.55036769386738,40.63753128051758,5331400.0,0.0,0,-0.015023526703201092,0.9033369813176062,41.46267566680908,1.772756280134088,44.93727797587189,37.98807335774627,60.5640655035313,65.60985057736102,,,43.10715866088867
2017-03-30,40.5309901793788,41.29609222278125,40.472883595225554,41.19924545288086,3681400.0,0.0,0,0.0138225466622422,0.9158233988935978,41.30868682861328,1.644351865414431,44.53161648482557,38.085757172400996,60.5640655035313,65.60985057736102,,,43.52360534667969
2017-03-31,41.03460179738922,41.5866365175068,40.93775502681218,40.9668083190918,5427700.0,0.0,0,-0.005641781329585232,0.9106565235405225,41.08980941772461,1.3425441792156423,43.72119600898727,38.45842282646195,60.57373858459132,65.60985057736102,,,45.59616088867188
2017-04-03,40.995870371808685,41.22830412770303,40.31793181059228,41.11208724975586,5764700.0,0.0,0,0.0035462594384331873,0.9138859478322989,40.9513162612915,1.1712995630048701,43.247063404781045,38.65556911780196,60.57373858459132,65.60985057736102,,,45.80921936035156
2017-04-04,40.76343589251673,40.89902287574878,39.53346245331889,39.61094284057617,7254700.0,0.0,0,-0.03651345649419933,0.8805168130354641,40.76052551269531,1.0515071513665615,42.82147952937377,38.69957149601685,61.18871936190839,65.60985057736102,,,45.07317733764648
2017-04-05,39.85305762179959,40.8021700586854,39.7658940462454,40.00801467895508,7012700.0,0.0,0,0.010024296568173547,0.8893433747025947,40.58716735839844,0.8461539367675687,42.245629074462876,38.928705642334,61.22746237442705,65.60985057736102,,,44.48113632202149
2017-04-06,40.095176233342805,40.637524058813845,39.86273881209273,40.40509033203125,3627600.0,0.0,0,0.009924902704183437,0.8981700211671282,40.50920391082764,0.7819840377764613,42.041892624869504,38.97651519678577,61.22746237442705,64.75758963204177,,,45.30611801147461
2017-04-07,40.22107854220341,40.77311329222574,39.9789579081772,40.49225616455078,4137000.0,0.0,0,0.0021572982959137278,0.9001076418232328,40.40799732208252,0.6234507409163004,41.62996077427847,39.18603386988657,61.35336774416624,64.75758963204177,,,45.55846405029297
2017-04-10,40.49225489939138,41.3251467510654,40.30824085882157,40.98617935180664,4650500.0,0.0,0,0.012197966575353925,0.9110871247524133,40.405576133728026,0.6209783491634998,41.62269369808848,39.18845856936757,61.35336774416624,64.19587264690047,,,43.59790802001953
2017-04-11,41.4316842123166,42.56481076905513,41.07334668678673,42.545440673828125,10269600.0,0.0,0,0.03804358802603915,0.9457481479823227,40.53728981018067,0.7716789025029102,42.04978045908637,39.02479916127496,62.33154199571457,62.85935749943482,,,43.33586120605469
2017-04-12,43.378335724421824,43.92068360575698,42.4485933325891,42.574493408203125,9991100.0,0.0,0,0.000682863637439577,0.9463939650027556,40.62784290313721,0.8958776762024626,42.38376314849403,38.87192265778038,63.68741483241642,62.9077856728415,,,43.88909149169922
2017-04-13,42.56481064376638,42.6326041296274,41.974035671719264,41.98371887207031,5504900.0,0.0,0,-0.013876255213854966,0.9332615608115253,40.68692054748535,0.9455587918660554,42.54021577954282,38.83362531542788,63.68741483241642,62.9077856728415,,,44.849945068359375
2017-04-17,42.099934405621205,42.855349554522185,41.99340074216749,42.83597946166992,4563200.0,0.0,0,0.020299787929615166,0.952206572578861,40.808465003967285,1.057084172242138,42.88034998156188,38.73658002637269,63.68741483241642,62.9077856728415,,,45.28670120239258
2017-04-18,42.64228575700832,43.12652703499194,42.03214440676573,42.4292221069336,5808900.0,0.0,0,-0.009495694036838628,0.9431647103057854,40.91064014434814,1.1114347405296974,43.08905223578635,38.73222805290994,63.803630628879674,62.9077856728415,,,45.39346694946289
2017-04-19,42.68102460358939,43.368646310027984,42.51638434759746,43.00062561035156,6573400.0,0.0,0,0.013467216108225216,0.9558665132851251,41.10336837768555,1.1234784452191247,43.305386130315036,38.90135062505606,63.85205301180334,62.9077856728415,,,46.60668182373047
2017-04-20,43.300852577160526,43.94973778660326,43.1555824158591,43.79478073120117,4956500.0,0.0,0,0.018468455041696696,0.9735198910115948,41.339193725585936,1.1700718134918435,43.632534480029946,39.045852971141926,63.93921674069186,62.93683985368778,,,47.30548858642578
2017-04-21,44.06595332534288,44.06595332534288,43.57202888066848,43.72698593139648,5536000.0,0.0,0,-0.0015480109426919645,0.9720128715673805,41.52030029296875,1.2467697135078193,43.96396893144407,39.076631654493426,64.22007375475367,63.0530553924274,,,46.548439025878906
2017-04-24,44.0659462934309,44.97631835937501,44.03689300557673,44.976318359375,6335300.0,0.0,0,0.028571199257561627,0.9997844450018468,41.7483772277832,1.4366584566502623,44.56422780281772,38.932526652748685,65.51299170276837,63.96342042645953,,,46.98519515991211
2017-04-25,45.3249824914978,45.89638734239469,44.91822159482598,45.14097213745117,5960600.0,0.0,0,0.003660899426238852,1.0034445553029165,41.984202766418456,1.5871264370334746,45.09497058300406,38.87343494983285,66.88340517825432,64.88348940947921,,,47.60635757446289
2017-04-26,45.04412535304102,45.42183668089764,44.78263829490125,44.93759536743164,6027600.0,0.0,0,-0.004505369742597986,0.9989236665650801,42.16821441650391,1.70722090815782,45.514367396493235,38.82206143651458,66.88340517825432,64.88348940947921,64.71884361215419,,48.06252670288086
2017-04-27,42.526070954258536,42.816614996294376,41.0733470496114,42.59386444091797,18988600.0,0.0,0,-0.05215523677558151,0.9468245662146463,42.26603107452392,1.670554374806846,45.540317649145344,38.9917444999025,66.4330608672004,64.88348940947921,64.53968099793387,,48.27605056762695
2017-04-28,42.632610714001615,42.67135091032481,41.21862679842118,41.2767333984375,13358000.0,0.0,0,-0.03092302282896786,0.9175458885385632,42.269905471801756,1.6680379992961136,45.53925995042214,39.00055099318137,66.4330608672004,65.49847018679628,63.66320008214727,,48.27605056762695
2017-05-01,41.41231074445987,41.606007986487285,40.685948857707785,40.75374603271485,8591400.0,0.0,0,-0.012670270214319974,0.9059203341967413,42.25925235748291,1.6774522042490128,45.54705867781097,38.97144603715484,66.23936177124858,65.53721319931495,63.66320008214727,,49.36308288574219
2017-05-02,40.73437656005756,42.52606776357319,40.724689665851336,42.4873275756836,9402500.0,0.0,0,0.04253796795948835,0.9444563443466514,42.3280143737793,1.656002451630614,45.5737791789753,39.08224956858329,66.23936177124858,65.53721319931495,62.83998840117579,,49.91630554199219
2017-05-03,42.293634500988375,42.77787581395303,42.05151384450605,42.5357551574707,5144300.0,0.0,0,0.0011398123758392937,0.9455328473763775,42.47425498962402,1.5275968474516184,45.46834481062919,39.48016516861885,66.23936177124858,65.66311856905413,62.83998840117579,,48.79045486450195
2017-05-04,42.7875565410578,42.99093697651224,41.838444147802896,42.526065826416016,4476100.0,0.0,0,-0.00022779261867614283,0.9453174619730293,42.60015754699707,1.4131116179760215,45.36985631823007,39.830458775764065,66.23936177124858,65.66311856905413,63.08695804044616,,48.02370834350586
2017-05-05,42.61323416319929,43.11684555573689,42.39048360977326,43.10715866088867,5462800.0,0.0,0,0.013664392018875572,0.9582346503557172,42.73526096343994,1.3181820783283726,45.31889783696355,40.15162408991633,66.23936177124858,65.66311856905413,63.08695804044616,,47.99458694458008
2017-05-08,43.194321125245565,43.63013902044776,43.11684444080285,43.52360534667969,6190700.0,0.0,0,0.009660731505573799,0.9674918980321413,42.88682842254639,1.2171026485802925,45.27234961376376,40.501307231329015,65.76481110975153,65.66311856905413,63.08695804044616,,47.93634796142578
2017-05-09,43.969109885515685,45.80922454052409,43.82383602312154,45.59616088867188,11116800.0,0.0,0,0.04761911439743135,1.013563005403122,43.117327499389646,1.2734300410562878,45.61325037985997,40.62140461891932,66.15219896937799,65.66311856905413,63.09179458097617,,47.66459274291992
2017-05-10,45.54772865429251,46.27409049518963,45.19907437954712,45.80921936035156,7379800.0,0.0,0,0.004672728307102136,1.0182991099495007,43.28051643371582,1.3992003732199765,46.02294916522697,40.538083702204666,66.61706492404352,66.04082172184908,63.09179458097617,,47.3540153503418
2017-05-11,45.722058852272646,45.7511158400914,44.21122848653167,45.07317733764648,6086300.0,0.0,0,-0.016067552186714157,1.0019375358587024,43.405450630187985,1.4436879955047117,46.235079101377224,40.57582215899875,66.61706492404352,66.15703751831234,63.39928496963471,,48.19841003417969
