Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,std_deviation,upper_band,lower_band,tenkan-sen,kijun-sen,senkou_span_a,senkou_span_b,Chikou_span
2017-02-10,3.659792900085449,3.90377909342448,3.610995707954317,3.659792900085449,4000,0.0,0,,,,,,,,,,,3.610996007919312
2017-02-13,3.620754957199096,3.620754957199096,3.620754957199096,3.6207549571990967,200,0.0,0,-0.010666708185985354,0.9893332918140146,,,,,,,,,3.806184768676758
2017-02-14,3.6500334597353743,4.098967859788539,3.610995706051044,3.8549818992614746,21700,0.0,0,0.06469008392757089,1.0533333454938032,,,,,,,,,3.806184768676758
2017-02-15,3.7573873430992486,3.903779154465036,3.7573873430992486,3.806184768676758,21900,0.0,0,-0.012658199664715727,1.0400000416930397,,,,,,,,,3.659792900085449
2017-02-16,3.659792969324356,3.7964253425598153,3.6109957762700384,3.7964253425598153,1500,0.0,0,-0.0025640967819687303,1.0373333809328873,,,,,,,,,3.610996007919312
2017-02-17,3.659792957310971,3.806184768676757,3.659792957310971,3.806184768676758,900,0.0,0,0.0025706882755033933,1.0400000416930397,,,,,,,,,3.757387399673462
2017-02-21,3.659792806379687,3.8549818025899434,3.513401001051156,3.54267954826355,8300,0.0,0,-0.06923080103250404,0.968000005732793,,,,,,,,,3.903779029846192
2017-02-22,3.659792839348854,3.806184645996153,3.659792839348854,3.708590030670166,2700,0.0,0,0.046831919214352175,1.0133333038007637,,,,,,,,,3.903779029846192
2017-02-23,3.708590030670166,3.708590030670166,3.708590030670166,3.708590030670166,0,0.0,0,0.0,1.0133333038007637,,,,,5.855668360314117,,,,3.659792900085449
2017-02-27,4.001373412519001,4.001373412519001,3.8549818385097865,3.903779029846192,6600,0.0,0,0.05263159248172652,1.066666649294567,,,,,5.855668360314117,,,,3.757387399673462
2017-02-28,3.757387399673462,3.757387399673462,3.757387399673462,3.757387399673462,400,0.0,0,-0.03749997862417375,1.0266666727469016,,,,,5.855668360314117,,,,3.757387399673462
2017-03-01,3.806184709162214,3.806184709162214,3.659792900085449,3.659792900085449,1500,0.0,0,-0.025974031742506565,1.0,,,,,5.758073913044579,,,,3.806184768676758
2017-03-02,3.659792900085449,3.659792900085449,3.610995707954317,3.659792900085449,4600,0.0,0,0.0,1.0,,,,,5.758073913044579,,,,3.8842601776123047
2017-03-03,3.659792900085449,3.659792900085449,3.659792900085449,3.659792900085449,1300,0.0,0,0.0,1.0,,,,,5.758073913044579,,,,3.8842601776123047
2017-03-06,3.65979283809113,3.65979283809113,3.3182122662759697,3.5134010314941406,9200,0.0,0,-0.04000004169303969,0.9599999583069603,,,,,5.660479545656986,,,,3.727320432662964
2017-03-07,3.610996007919311,3.610996007919311,3.610996007919311,3.610996007919312,300,0.0,0,0.027777921037288253,0.986666761344611,,,,,5.660479545656986,,,,3.727320432662964
2017-03-08,3.757387221991479,3.757387221991479,3.620755086291804,3.708590030670166,1800,0.0,0,0.02702689854456211,1.0133333038007635,,,,,5.660479545656986,,,,3.727320432662964
2017-03-09,3.659792900085449,3.659792900085449,3.659792900085449,3.659792900085449,400,0.0,0,-0.013157865976331399,0.9999999999999999,,,,,5.660479545656986,,,,3.776364088058472
2017-03-10,3.610996007919311,3.610996007919311,3.610996007919311,3.610996007919312,400,0.0,0,-0.013333238655388926,0.986666761344611,,,,,5.465290842300199,,,,3.6292333602905273
2017-03-13,3.610995591048766,3.659792781600096,3.5621984004974365,3.5621984004974365,2500,0.0,0,-0.013513614336558922,0.9733333272530982,3.6905351877212524,0.10459973783007065,3.895550673868191,3.485519701574314,5.465290842300199,,,,3.6292333602905273
2017-03-14,3.5621984004974365,3.5621984004974365,3.5621984004974365,3.5621984004974365,0,0.0,0,0.0,0.9733333272530982,3.6856554627418516,0.10831970378094154,3.897962082152497,3.4733488433312063,5.416493355129464,,,,3.727320432662964
