Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,std_deviation,upper_band,lower_band,tenkan-sen,kijun-sen,senkou_span_a,senkou_span_b,Chikou_span
2021-11-10,9.770000457763672,9.779999732971191,9.75,9.75,373300,0,0,,,,,,,,,,,9.779999732971191
2021-11-11,9.760000228881836,9.81999969482422,9.75,9.779999732971191,24400,0,0,0.0030768956893529645,1.003076895689353,,,,,,,,,9.800000190734863
2021-11-12,9.779999732971191,9.800000190734863,9.720000267028809,9.75,943300,0,0,-0.003067457442770032,1.0,,,,,,,,,9.8149995803833
2021-11-15,9.779999732971191,9.789999961853027,9.729999542236328,9.789999961853027,13600,0,0,0.004102560190054087,1.0041025601900542,,,,,,,,,9.829999923706056
2021-11-16,9.75,9.779999732971191,9.729999542236328,9.75,190800,0,0,-0.004085797958006963,1.0,,,,,,,,,9.800000190734863
2021-11-17,9.729999542236328,9.789999961853027,9.729999542236328,9.78499984741211,7100,0,0,0.0035897279397035255,1.0035897279397035,,,,,,,,,9.800000190734863
2021-11-18,9.779999732971191,9.800000190734863,9.75,9.800000190734863,94900,0,0,0.001532993720661235,1.0051282246907551,,,,,,,,,9.800000190734863
2021-11-19,9.789999961853027,9.817999839782717,9.789999961853027,9.800000190734863,82400,0,0,0.0,1.0051282246907551,,,,,,,,,9.800000190734863
2021-11-22,9.840999603271484,9.859000205993652,9.800000190734863,9.800000190734863,12200,0,0,0.0,1.0051282246907551,,,,,14.719000339508057,,,,9.815999984741213
2021-11-23,9.800000190734863,9.80500030517578,9.789999961853027,9.800000190734863,16600,0,0,0.0,1.0051282246907551,,,,,14.719000339508057,,,,9.789999961853027
2021-11-24,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,900,0,0,-0.0010204314986942934,1.0041025601900542,,,,,14.719000339508057,,,,9.90999984741211
2021-11-26,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,200,0,0,-0.04596525138085515,0.9579487335987581,,,,,14.529000282287598,,,,9.899999618530272
2021-11-29,9.890000343322754,9.890000343322754,9.779999732971191,9.78499984741211,1400,0,0,0.04764450616212463,1.0035897279397037,,,,,14.5600004196167,,,,9.899999618530272
2021-11-30,9.78499984741211,9.78499984741211,9.78499984741211,9.78499984741211,0,0,0,0.0,1.0035897279397037,,,,,14.5600004196167,,,,9.800000190734863
2021-12-01,9.880000114440918,9.880000114440918,9.779999732971191,9.779999732971191,101600,0,0,-0.0005109979068870784,1.0030768956893532,,,,,14.5600004196167,,,,9.869999885559082
2021-12-02,9.779999732971191,9.789999961853027,9.760000228881836,9.774999618530272,43500,0,0,-0.0005112591592475122,1.0025640634390025,,,,,14.5600004196167,,,,9.880000114440918
2021-12-03,9.770000457763672,9.779999732971191,9.75,9.779999732971191,6400,0,0,0.000511520678879734,1.0030768956893532,,,,,14.5600004196167,,,,9.850000381469728
2021-12-06,9.770000457763672,9.789999961853027,9.770000457763672,9.770000457763672,17300,0,0,-0.0010224208057807097,1.0020513290014024,,,,,14.5600004196167,,,,9.850000381469728
2021-12-07,9.779999732971191,9.789999961853027,9.765000343322754,9.770000457763672,71000,0,0,0.0,1.0020513290014024,,,,,14.5600004196167,,,,9.859999656677246
2021-12-08,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,0,0,0,0.0,1.0020513290014024,9.75750002861023,0.09957142166516383,9.95266001507395,9.562340042146507,14.5600004196167,,,,9.850000381469728
2021-12-09,9.770000457763672,9.770000457763672,9.75,9.760000228881836,10500,0,0,-0.0010235648324754495,1.0010256645007012,9.758000040054322,0.09955688471246626,9.953131534090755,9.562868546017889,14.765000343322754,,,,9.850000381469728
2021-12-10,9.75,9.779999732971191,9.75,9.760000228881836,29200,0,0,0.0,1.0010256645007012,9.757000064849853,0.09942463631951613,9.951872352036105,9.562127777663601,14.755000114440918,,,,9.850000381469728
2021-12-13,9.75,9.75,9.75,9.75,300,0,0,-0.0010246135909139855,1.0,9.757000064849853,0.09942463631951613,9.951872352036105,9.562127777663601,14.755000114440918,,,,9.84000015258789
2021-12-14,9.75,9.75,9.75,9.75,2100,0,0,0.0,1.0,9.755000066757201,0.09912775268531085,9.94929046202041,9.560709671493992,14.664999961853027,,,,9.8100004196167
2021-12-15,9.739999771118164,9.75,9.739999771118164,9.75,4600,0,0,0.0,1.0,9.755000066757201,0.09912775268531085,9.94929046202041,9.560709671493992,14.65999984741211,,,,9.81700038909912
2021-12-16,9.75,9.75,9.75,9.75,6000,0,0,0.0,1.0,9.753250074386596,0.09887889457594427,9.947052707755446,9.559447441017745,14.65999984741211,14.5600004196167,,,9.800000190734863
2021-12-17,9.800000190734863,9.824999809265137,9.75,9.779999732971191,26600,0,0,0.0030768956893529645,1.003076895689353,9.752250051498413,0.0984815371419359,9.945273864296608,9.559226238700218,14.694999694824219,14.5600004196167,,,9.800000190734863
2021-12-20,9.779999732971191,9.802000045776367,9.770000457763672,9.800000190734863,267500,0,0,0.0020450366369893225,1.0051282246907551,9.752250051498413,0.0984815371419359,9.945273864296608,9.559226238700218,14.694999694824219,14.5600004196167,,,9.800000190734863
2021-12-21,9.795000076293944,9.8149995803833,9.795000076293944,9.8149995803833,149200,0,0,0.0015305499343375784,1.0066666236290565,9.753000020980835,0.09892044344416515,9.946884090131398,9.559115951830272,14.694999694824219,14.5600004196167,,,9.800000190734863
2021-12-22,9.81999969482422,9.84000015258789,9.800000190734863,9.829999923706056,51100,0,0,0.0015283080961853573,1.0082051203801083,9.754500007629394,0.09989331107591587,9.950290897338189,9.5587091179206,14.710000038146973,14.5600004196167,,,9.90999984741211
2021-12-23,9.81999969482422,9.81999969482422,9.800000190734863,9.800000190734863,6500,0,0,-0.0030518548529024645,1.0051282246907551,9.755000019073487,0.1001051599806689,9.951206132635598,9.558793905511376,14.710000038146973,14.5600004196167,,,9.850000381469728
2021-12-27,9.84000015258789,9.850000381469728,9.800000190734863,9.800000190734863,8400,0,0,0.0,1.0051282246907551,9.778000020980835,0.022501394754527834,9.82210275469971,9.73389728726196,14.72000026702881,14.5600004196167,,,9.822999954223633
2021-12-28,9.800000190734863,9.890000343322754,9.800000190734863,9.800000190734863,15700,0,0,0.0,1.0051282246907551,9.778750038146972,0.022991648296296,9.823813668807713,9.733686407486232,14.760000228881836,14.5600004196167,,,9.822999954223633
2021-12-29,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9000,0,0,0.0,1.0051282246907551,9.779500055313111,0.023446423013463218,9.825455044419499,9.733545066206723,14.765000343322754,14.5600004196167,,,9.84000015258789
2021-12-30,9.8100004196167,9.81999969482422,9.800000190734863,9.815999984741213,6700,0,0,0.0016326320096887337,1.0067692292042267,9.781300067901611,0.024827992006602306,9.829962932234551,9.732637203568672,14.765000343322754,14.5600004196167,,,9.84000015258789
2021-12-31,9.800000190734863,9.800000190734863,9.789999961853027,9.789999961853027,8900,0,0,-0.0026487390921558595,1.0041025601900537,9.782050085067748,0.02485420279191742,9.830764322539906,9.73333584759559,14.77500057220459,14.5600004196167,,,
2022-01-03,9.8100004196167,9.90999984741211,9.8100004196167,9.90999984741211,112300,0,0,0.012257393874020889,1.016410240760216,9.788550090789794,0.03787710931040838,9.862789225038195,9.714310956541393,14.804999828338623,14.579999923706055,,,
2022-01-04,9.869999885559082,9.899999618530272,9.864999771118164,9.899999618530272,1800,0,0,-0.0010091048472063466,1.0153845762595146,9.795050048828125,0.04500921077823423,9.883268101953464,9.706831995702787,14.804999828338623,14.779999732971191,,,
2022-01-05,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,0,0,0.0,1.0153845762595146,9.801550006866455,0.05027958313317926,9.900097989807486,9.703002023925423,14.804999828338623,14.779999732971191,,,
2022-01-06,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,447900,0,0,-0.0101009526917794,1.005128224690755,9.803049993515014,0.04973335310137511,9.900527365593708,9.70557262143632,14.804999828338623,14.779999732971191,,,
2022-01-07,9.890000343322754,9.890000343322754,9.810999870300291,9.869999885559082,1000,0,0,0.00714282586345233,1.0123076805701618,9.808549976348877,0.05079304313620953,9.908104340895846,9.708995611801907,14.804999828338623,14.779999732971191,,,
2022-01-10,9.84000015258789,9.890000343322754,9.84000015258789,9.880000114440918,8300,0,0,0.001013194427334026,1.0133333450708628,9.814549970626832,0.05183312140506353,9.916142888580756,9.712957052672907,14.804999828338623,14.779999732971191,,,
2022-01-11,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,800,0,0,-0.0030364101845850263,1.01025644938151,9.819549989700317,0.050071951452805484,9.917691014547815,9.721408964852818,14.804999828338623,14.779999732971191,,,
2022-01-12,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,0,0,0,0.0,1.01025644938151,9.824550008773803,0.04769796840010017,9.918038026838,9.731061990709607,14.804999828338623,14.779999732971191,,,
