Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,moving_average,std_deviation,upper_band,lower_band,tenkan-sen,kijun-sen,senkou_span_a,senkou_span_b,Chikou_span
2018-02-16,4.650000095367432,4.849999904632568,4.28000020980835,4.5,22900,0,0.0,,,,,,,,,,,5.0
2018-02-20,4.380000114440918,4.400000095367432,4.25,4.400000095367432,5300,0,0.0,-0.022222201029459637,0.9777777989705404,,,,,,,,,4.75
2018-02-21,4.0,4.989999771118164,4.0,4.75,11000,0,0.0,0.07954543114693748,1.0555555555555556,,,,,,,,,4.900000095367432
2018-02-22,4.510000228881836,4.75,4.449999809265137,4.583000183105469,3200,0,0.0,-0.035157856188322366,1.0184444851345487,,,,,,,,,4.949999809265137
2018-02-23,4.349999904632568,4.5,4.349999904632568,4.5,5400,0,0.0,-0.018110447259294525,1.0,,,,,,,,,4.900000095367432
2018-02-26,4.300000190734863,4.849999904632568,4.099999904632568,4.849999904632568,11300,0,0.0,0.07777775658501519,1.0777777565850153,,,,,,,,,4.800000190734863
2018-02-27,4.400000095367432,4.5,4.25,4.449999809265137,3000,0,0.0,-0.08247424808923481,0.9888888465033637,,,,,,,,,4.789999961853027
2018-02-28,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,2300,0,0.0,0.10112366413260745,1.0888889100816515,,,,,,,,,4.630000114440918
2018-03-01,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,300,0,0.0,0.0,1.0888889100816515,,,,,6.989999771118164,,,,4.46999979019165
2018-03-02,4.449999809265137,4.849999904632568,4.449999809265137,4.599999904632568,2500,0,0.0,-0.061224527529803535,1.0222222010294595,,,,,6.989999771118164,,,,4.449999809265137
2018-03-05,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,3400,0,0.0,-0.010869503246587323,1.0111111534966362,,,,,6.989999771118164,,,,4.199999809265137
2018-03-06,4.510000228881836,4.519999980926514,4.349999904632568,4.349999904632568,4200,0,0.0,-0.04395610499304027,0.966666645473904,,,,,6.950000047683716,,,,4.0
2018-03-07,4.389999866485596,4.699999809265137,4.199999809265137,4.199999809265137,8000,0,0.0,-0.03448278130022205,0.933333290947808,,,,,6.950000047683716,,,,3.890000104904175
2018-03-08,4.449999809265137,4.550000190734863,4.449999809265137,4.550000190734863,16500,0,0.0,0.08333342794388489,1.0111111534966362,,,,,6.950000047683716,,,,3.799999952316284
2018-03-09,4.5,4.5,4.150000095367432,4.449999809265137,11700,0,0.0,-0.021978104896205657,0.9888888465033636,,,,,6.9750001430511475,,,,3.799999952316284
2018-03-12,4.5,4.5,4.5,4.5,1200,0,0.0,0.01123599839954155,0.9999999999999999,,,,,6.9750001430511475,,,,3.799999952316284
2018-03-13,4.440000057220459,4.449999809265137,4.440000057220459,4.449999809265137,1700,0,0.0,-0.011111153496636285,0.9888888465033636,,,,,6.9750001430511475,,,,3.5899999141693115
2018-03-14,4.449999809265137,4.489999771118164,4.349999904632568,4.349999904632568,7600,0,0.0,-0.022471889644660934,0.9666666454739039,,,,,6.924999952316284,,,,3.5799999237060547
2018-03-15,4.389999866485596,4.550000190734863,4.389999866485596,4.5,3800,0,0.0,0.03448278130022205,0.9999999999999998,,,,,6.7749998569488525,,,,3.5899999141693115
2018-03-16,4.5,4.849999904632568,4.5,4.829999923706055,18700,0,0.0,0.07333331637912327,1.073333316379123,4.558149981498718,0.194755026661475,4.939869833755209,4.1764301292422275,6.924999952316284,,,,3.660000085830689
2018-03-19,4.849999904632568,5.099999904632568,4.849999904632568,5.0,19900,0,0.0,0.035196703722410086,1.111111111111111,4.583149981498718,0.21764419373802288,5.009732601225243,4.156567361772193,7.174999952316284,,,,3.640000104904175
2018-03-20,5.199999809265137,5.199999809265137,4.849999904632568,5.0,12700,0,0.0,0.0,1.111111111111111,4.613149976730346,0.23195178368589173,5.067775472754694,4.1585244807059984,7.2749998569488525,,,,3.549999952316284
2018-03-21,4.949999809265137,5.0,4.699999809265137,5.0,14400,0,0.0,0.0,1.111111111111111,4.6256499767303465,0.24602428001500112,5.1078575655597485,4.1434423879009445,7.2749998569488525,,,,3.490000009536743
2018-03-22,5.0,5.0,5.0,5.0,1500,0,0.0,0.0,1.111111111111111,4.646499967575073,0.25951934046600916,5.155157874888451,4.137842060261695,7.374999761581421,,,,3.430000066757202
2018-03-23,5.0,5.0,4.900000095367432,5.0,8300,0,0.0,0.0,1.111111111111111,4.671499967575073,0.2685884648801917,5.197933358740249,4.1450665764098975,7.374999761581421,,,,3.440000057220459
2018-03-26,5.0,5.0,4.900000095367432,4.900000095367432,1600,0,0.0,-0.019999980926513672,1.0888889100816512,4.673999977111817,0.2705628233093282,5.2043031107981,4.143696843425533,7.374999761581421,7.199999809265137,,,3.5
2018-03-27,4.900000095367432,5.0,4.900000095367432,5.0,1500,0,0.0,0.02040814340536656,1.1111111111111107,4.701499986648559,0.2745192462836302,5.239557709364474,4.1634422639326445,7.394999742507935,7.199999809265137,,,3.539999961853028
2018-03-29,4.900000095367432,4.900000095367432,4.5,4.75,9000,0,0.0,-0.05,1.0555555555555551,4.693999981880188,0.27083501209230004,5.224836605581096,4.163163358179279,7.449999809265137,7.199999809265137,,,3.390000104904175
2018-04-02,4.800000190734863,4.900000095367432,4.75,4.900000095367432,1900,0,0.0,0.03157896744577508,1.088888910081651,4.693999981880188,0.27083501209230004,5.224836605581096,4.163163358179279,7.449999809265137,7.249999761581421,,,3.619999885559082
2018-04-03,4.889999866485596,4.980000019073486,4.849999904632568,4.949999809265137,2500,0,0.0,0.010204023045831349,1.0999999576144743,4.711499977111816,0.2757053511270888,5.25188246532091,4.1711174889027225,7.449999809265137,7.249999761581421,,,3.5
2018-04-04,4.900000095367432,4.949999809265137,4.5,4.900000095367432,3300,0,0.0,-0.010100952691779578,1.088888910081651,4.728999972343445,0.2760225476185209,5.270004165675746,4.1879957790111435,7.25,7.249999761581421,,,3.559999942779541
2018-04-05,4.949999809265137,4.949999809265137,4.599999904632568,4.800000190734863,5900,0,0.0,-0.02040814340536656,1.0666667090521913,4.751499986648559,0.2614590091546733,5.2639596445917185,4.2390403287054,7.25,7.2749998569488525,,,3.75
