Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-08,23.697277069091797,23.697277069091797,23.697277069091797,23.697277069091797,150,0.0,0.0
2017-02-09,23.727122081416983,23.876350402832028,23.727122081416983,23.87635040283203,1650,0.0,0.0
2017-02-10,23.876350402832028,23.876350402832028,23.876350402832028,23.87635040283203,0,0.0,0.0
2017-02-13,23.936038430195286,23.936038430195286,23.78681182861328,23.78681182861328,2850,0.0,0.0
2017-02-14,23.8823184967041,23.8823184967041,23.8823184967041,23.8823184967041,3900,0.0,0.0
2017-02-15,23.641691876353857,23.79208374023437,23.46122026281335,23.792083740234375,6750,0.206667,0.0
2017-02-16,23.79208374023437,23.79208374023437,23.79208374023437,23.792083740234375,0,0.0,0.0
2017-02-17,24.062789916992188,24.66435734142555,24.062789916992188,24.062789916992188,10800,0.0,0.0
2017-02-21,24.062789916992188,24.062789916992188,24.062789916992188,24.062789916992188,0,0.0,0.0
2017-02-22,24.36357307434082,24.36357307434082,24.36357307434082,24.36357307434082,300,0.0,0.0
2017-02-23,24.664358139038086,24.664358139038086,24.664358139038086,24.664358139038086,1650,0.0,0.0
2017-02-24,24.664358139038086,24.664358139038086,24.664358139038086,24.664358139038086,0,0.0,0.0
2017-03-01,24.664358139038086,24.664358139038086,24.664358139038086,24.664358139038086,1200,0.0,0.0
2017-03-06,24.664358139038086,24.664358139038086,24.664358139038086,24.664358139038086,1800,0.0,0.0
2017-03-09,24.1830997467041,24.1830997467041,24.1830997467041,24.1830997467041,150,0.0,0.0
2017-03-10,24.1830997467041,24.1830997467041,24.1830997467041,24.1830997467041,0,0.0,0.0
2017-03-15,24.36357236822784,24.96514320373535,24.33349434278387,24.96514320373535,3150,0.0,0.0
2017-03-16,24.96514320373535,24.96514320373535,24.96514320373535,24.96514320373535,0,0.0,0.0
2017-03-17,24.96514320373535,24.96514320373535,24.96514320373535,24.96514320373535,3000,0.0,0.0
2017-03-21,24.694438823956144,25.38624382019043,24.694438823956144,25.38624382019043,5100,0.0,0.0
2017-03-22,24.694438934326175,24.694438934326175,24.694438934326175,24.694438934326172,1500,0.0,0.0
2017-03-23,24.694438934326175,24.694438934326175,24.694438934326175,24.694438934326172,0,0.0,0.0
2017-03-24,24.694438934326175,24.694438934326175,24.694438934326175,24.694438934326172,600,0.0,0.0
2017-03-27,25.265932083129883,25.265932083129883,25.265932083129883,25.265932083129883,450,0.0,0.0
2017-03-28,25.265932083129883,25.265932083129883,25.265932083129883,25.265932083129883,0,0.0,0.0
2017-03-29,24.69444087694228,25.265932083129883,24.69444087694228,25.265932083129883,450,0.0,0.0
2017-03-31,25.386238948444138,25.867495927425104,24.784669876098633,24.784669876098633,6300,0.0,0.0
2017-04-03,25.02530308920131,25.265930771833347,24.844831466674805,24.844831466674805,2100,0.0,0.0
2017-04-04,24.844831466674805,24.844831466674805,24.844831466674805,24.844831466674805,0,0.0,0.0
2017-04-19,24.99522399902344,24.99522399902344,24.99522399902344,24.995223999023438,4800,0.0,0.0
2017-04-20,24.99522399902344,24.99522399902344,24.99522399902344,24.995223999023438,750,0.0,0.0
2017-04-21,24.99522399902344,24.99522399902344,24.99522399902344,24.995223999023438,0,0.0,0.0
2017-04-24,25.05538005657757,25.05538005657757,24.99522399902344,24.995223999023438,2250,0.0,0.0
2017-04-26,25.03131881350772,25.115537643432614,25.03131881350772,25.115537643432617,900,0.0,0.0
2017-04-27,25.115537643432614,25.115537643432614,25.115537643432614,25.115537643432617,0,0.0,0.0
2017-04-28,25.055374145507816,25.055374145507816,25.055374145507816,25.055374145507812,450,0.0,0.0
2017-05-01,25.055374145507816,25.055374145507816,25.055374145507816,25.055374145507812,600,0.0,0.0
2017-05-02,25.055374145507816,25.055374145507816,25.055374145507816,25.055374145507812,0,0.0,0.0
2017-05-03,25.265928269060105,25.326086044311523,25.265928269060105,25.326086044311523,1200,0.0,0.0
2017-05-04,25.566711425781254,25.566711425781254,25.566711425781254,25.56671142578125,900,0.0,0.0
2017-05-05,25.265932083129883,25.265932083129883,25.265932083129883,25.265932083129883,150,0.0,0.0
2017-05-08,25.265932083129883,25.265932083129883,25.1456182355696,25.265932083129883,1950,0.0,0.0
2017-05-15,25.867498560528592,26.01187515258789,25.867498560528592,26.01187515258789,1050,0.0,0.0
2017-05-16,25.80132484436035,25.80132484436035,25.80132484436035,25.80132484436035,600,0.0,0.0
2017-05-17,26.05582228094221,26.05582228094221,25.87403678894043,25.87403678894043,1200,0.206667,0.0
2017-05-18,26.661773681640625,26.661773681640625,26.661773681640625,26.661773681640625,300,0.0,0.0
2017-05-19,26.661773681640625,26.661773681640625,26.661773681640625,26.661773681640625,0,0.0,0.0
2017-05-23,26.661773681640625,26.661773681640625,26.661773681640625,26.661773681640625,150,0.0,0.0
2017-05-24,25.87403678894043,26.104296447356425,25.87403678894043,25.87403678894043,3000,0.0,0.0
